{name:'Stair_el7', position:{x:63.18, y:4.3, z:79.81}, rotation:{x:0, y:0.7639952, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'Rock_Group_02', position:{x:56.38, y:2, z:48.71}, rotation:{x:0, y:-0.9541935, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:7.52, y:5.1, z:70.4}, rotation:{x:0, y:0.5837017, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_06', position:{x:91.68643, y:3.466092, z:103.5828}, rotation:{x:0, y:0.4524823, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_02', position:{x:81.77, y:4.88, z:152.41}, rotation:{x:0, y:0.8814658, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:131.56, y:3.73, z:50.43}, rotation:{x:0, y:-0.348978, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:25.4, y:5.29, z:10.74}, rotation:{x:0, y:0.1048764, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:130.93, y:7.51, z:6.690002}, rotation:{x:0, y:-0.5401732, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:42.99921, y:2, z:57.09836}, rotation:{x:0, y:-0.2704379, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:65.68, y:3.11, z:147.46}, rotation:{x:0, y:-0.9342926, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Stairs', position:{x:37.95441, y:5.45632, z:103.1935}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Stairs.fbx'},
{name:'Rock_Group_01', position:{x:153.08, y:7.26, z:27.61}, rotation:{x:0, y:-0.4572366, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:70.31, y:4.01, z:105.4}, rotation:{x:0.1187772, y:0.3715678, z:0.2803638}, scale:{x:3.651472, y:1, z:4.157452}, file:'Cube.fbx'},
{name:'Rock_03', position:{x:89.84248, y:3.868641, z:102.2205}, rotation:{x:0, y:0.8819894, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Cube', position:{x:63.48, y:4.01, z:78.44}, rotation:{x:0.3044858, y:0.9525151, z:-0.0005633955}, scale:{x:3.651472, y:1, z:4.157452}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:27.05, y:5.36, z:141.23}, rotation:{x:0, y:0.8633299, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:109.27, y:5.01, z:114.23}, rotation:{x:0, y:-0.7693007, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:152.91, y:4.97, z:92.19}, rotation:{x:0, y:-0.9500583, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:87.16421, y:5.16984, z:101.4685}, rotation:{x:0, y:0.4291917, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_01', position:{x:95.5, y:3.36, z:115.84}, rotation:{x:0, y:-0.9269713, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:102.18, y:4.43, z:114.86}, rotation:{x:0, y:0.2322943, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:69.24, y:3.05, z:45.84}, rotation:{x:0, y:-0.9855656, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:104.09, y:4.75, z:130.4}, rotation:{x:0, y:0.3527536, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Cube', position:{x:119.5, y:4, z:39.84}, rotation:{x:-0.1165218, y:-0.3645125, z:-0.2813088}, scale:{x:3.651472, y:1, z:6.586564}, file:'Cube.fbx'},
{name:'Rock_01', position:{x:97.19213, y:2.635662, z:92.67235}, rotation:{x:0, y:-0.7444211, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_02', position:{x:124.77, y:4.75, z:152.28}, rotation:{x:0, y:0.9009256, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Vegitation', position:{x:0, y:0, z:0}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Vegitation.fbx'},
{name:'Rock_Group_01', position:{x:20.84, y:7.36, z:152.56}, rotation:{x:0, y:0.9875919, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:104.19, y:2.08, z:108.76}, rotation:{x:0, y:0.8317456, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:131.04, y:3.24, z:63.73}, rotation:{x:0, y:0.7631086, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:90.28, y:4.88, z:152.41}, rotation:{x:0, y:0.8814658, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Cube', position:{x:65.27, y:5.71, z:31.76}, rotation:{x:0.3284847, y:0.9445093, z:1.114105E-07}, scale:{x:3.651472, y:1, z:2.684845}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:48.73, y:4.7, z:55.04}, rotation:{x:0, y:-0.06585008, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:113.44, y:2.68, z:99.53}, rotation:{x:0, y:0.1196229, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_01', position:{x:90.10637, y:3.135662, z:102.0151}, rotation:{x:0, y:0.8819894, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Cube', position:{x:70.53, y:4, z:40.45}, rotation:{x:0.005990653, y:0.01874043, z:0.3044274}, scale:{x:3.651472, y:1, z:4.157451}, file:'Cube.fbx'},
{name:'Rock_Group_02', position:{x:12.84, y:7.12, z:153.04}, rotation:{x:0, y:0.8814658, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_03', position:{x:88.93837, y:4.311269, z:102.0458}, rotation:{x:0, y:0.8819894, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_02', position:{x:152.33, y:7.16, z:15.01}, rotation:{x:0, y:-0.9450714, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:108.7533, y:3.43, z:64.80569}, rotation:{x:0, y:0.9874821, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:109.72, y:2.89, z:134.17}, rotation:{x:0, y:0.9378293, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:94.93913, y:3.400913, z:40.1349}, rotation:{x:0, y:0.05642789, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:136.53, y:5.92, z:23.7}, rotation:{x:-0.1165218, y:-0.3645125, z:-0.2813088}, scale:{x:3.651471, y:1, z:6.586564}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:64.75101, y:3.21, z:151.0877}, rotation:{x:0, y:-0.9907824, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_01', position:{x:72.82615, y:3.405651, z:85.46667}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_04', position:{x:85.45409, y:4.558132, z:95.70425}, rotation:{x:0, y:0.6468362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_04.fbx'},
{name:'Rock_Group_01', position:{x:151.48, y:5.07, z:49.09}, rotation:{x:0, y:-0.8641176, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:116.4, y:5.42, z:122.89}, rotation:{x:0, y:0.1703488, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:142.71, y:3.32, z:51.84}, rotation:{x:0, y:-0.600829, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:145.43, y:5.43, z:131.99}, rotation:{x:0, y:-0.6544805, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:147.95, y:4.96, z:134.49}, rotation:{x:0, y:-0.6500543, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_06', position:{x:62.25477, y:4.391106, z:81.35936}, rotation:{x:0, y:0.5172848, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_02', position:{x:49.81, y:2.1, z:33.85}, rotation:{x:0, y:-0.404134, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:116.09, y:4.98, z:110.16}, rotation:{x:0, y:0.4429888, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:61.39, y:4.96, z:34.1}, rotation:{x:0, y:-0.271394, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Bushes', position:{x:37.95441, y:5.48, z:103.1935}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bushes.fbx'},
{name:'Rock_07', position:{x:97.75104, y:2.316397, z:94.24479}, rotation:{x:0, y:-0.7444211, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_07.fbx'},
{name:'Rock_Group_01', position:{x:152.05, y:5.48, z:82.68}, rotation:{x:0, y:-0.7578298, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:110.57, y:2.09, z:127.52}, rotation:{x:0, y:-0.9198041, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:86.89, y:4.74, z:7.889999}, rotation:{x:0, y:-0.5034494, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:88.81, y:5.07, z:36.61}, rotation:{x:0, y:0.5386894, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:61.8, y:3.06, z:65.37}, rotation:{x:0, y:0.596976, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Cube', position:{x:92.91, y:4.06, z:18.87}, rotation:{x:0.3044865, y:0.9525167, z:1.135257E-07}, scale:{x:3.651471, y:1, z:6.586564}, file:'Cube.fbx'},
{name:'Cube', position:{x:24.4, y:4.04, z:95.68}, rotation:{x:0.2111482, y:0.6605293, z:0.2193817}, scale:{x:3.651472, y:1, z:7.823368}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:63.74, y:5.34, z:10.16}, rotation:{x:0, y:0.2932959, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:152.05, y:5.48, z:89.5}, rotation:{x:0, y:-0.7578298, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_03', position:{x:62.29263, y:3.422217, z:75.1412}, rotation:{x:0, y:0.3812959, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_02', position:{x:6.66, y:4.7, z:67.16}, rotation:{x:0, y:0.2347421, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:104.72, y:3.69, z:9.520004}, rotation:{x:0, y:-0.2950708, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:58.41, y:2.4, z:51.76}, rotation:{x:0, y:-0.5153156, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:61.9853, y:5.19, z:82.12234}, rotation:{x:0, y:0.5172848, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_02', position:{x:61.44, y:5.11, z:44.94}, rotation:{x:0, y:0.4862036, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:41.53, y:4.88, z:152.41}, rotation:{x:0, y:0.8814658, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:29.39, y:7.35, z:154.35}, rotation:{x:0, y:0.7986843, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:55.96, y:2, z:43.22}, rotation:{x:0, y:-0.910601, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:132.06, y:5.62, z:12.14}, rotation:{x:0, y:-0.7803914, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:110.28, y:2.07, z:100.47}, rotation:{x:0, y:-0.2487342, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:8.470001, y:5.23, z:117.73}, rotation:{x:0, y:0.7093136, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:8.700001, y:5.18, z:131.67}, rotation:{x:0, y:0.3500396, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:151.43, y:5.07, z:53.01}, rotation:{x:0, y:-0.9640943, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:54.52, y:4.6, z:28.59}, rotation:{x:0, y:-0.8031139, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_02', position:{x:86.30814, y:4.375493, z:96.67949}, rotation:{x:0, y:0.6468362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_02.fbx'},
{name:'Ivy', position:{x:37.95441, y:5.45632, z:103.1935}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Ivy.fbx'},
{name:'Rock_Group_01', position:{x:58.26, y:5.22, z:26.33}, rotation:{x:0, y:0.9929063, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:108, y:2.09, z:102.46}, rotation:{x:0, y:0.1176299, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:104.42, y:4.62, z:132.31}, rotation:{x:0, y:0.5724492, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:112.2, y:5.24, z:151.14}, rotation:{x:0, y:-0.9930395, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:9.6, y:4.7, z:102.47}, rotation:{x:0, y:0.1389723, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:99.57, y:4.53, z:108.52}, rotation:{x:0, y:0.8999479, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:101.36, y:4.82, z:133.22}, rotation:{x:0, y:-0.4732079, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:61.91371, y:3.738918, z:92.03554}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_02', position:{x:9.189564, y:4.7, z:90.11557}, rotation:{x:0, y:0.2569015, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:142.2006, y:4.97, z:26.65802}, rotation:{x:0, y:-0.6246803, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:108.06, y:3.34, z:9.540001}, rotation:{x:0, y:-0.6333362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:59.66798, y:3.268558, z:106.177}, rotation:{x:-0.02658115, y:-0.9188675, z:0.06284933}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_01', position:{x:7.68, y:5.1, z:76.01}, rotation:{x:0, y:0.6077786, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:111.04, y:4.43, z:118.4}, rotation:{x:0, y:-0.9398049, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Wall_wood_grup3x', position:{x:15.67003, y:5.49097, z:111.0253}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Wall_wood_grup3x.fbx'},
{name:'Rock_03', position:{x:79.9473, y:4.891269, z:72.34795}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_02', position:{x:133.05, y:4.98, z:15.89}, rotation:{x:0, y:-0.9421609, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:110.09, y:3.17, z:13.66}, rotation:{x:0, y:-0.9400592, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:96.36964, y:3.34, z:8.333839}, rotation:{x:0, y:-0.3844211, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:46.98, y:5.33, z:36.37}, rotation:{x:0, y:0.9911275, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:101.41, y:5.43, z:6.5}, rotation:{x:0, y:0.1208349, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:11.8, y:5.31, z:85.34}, rotation:{x:0, y:0.2989583, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:149.98, y:5.07, z:33.72}, rotation:{x:0, y:-0.9050372, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:10.74, y:4.84, z:79.58}, rotation:{x:0, y:0.7691767, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Stair_Collisions', position:{x:0, y:0, z:0}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_Collisions.fbx'},
{name:'Rock_Group_01', position:{x:15.13, y:5.15, z:27.91}, rotation:{x:0, y:0.7320544, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Cube', position:{x:39.96, y:4.01, z:97.26}, rotation:{x:0.2164647, y:0.6771607, z:0.2141377}, scale:{x:3.651472, y:1, z:4.157452}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:110.19, y:2.03, z:132.27}, rotation:{x:0, y:0.9986318, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Wall_wood_grup3x', position:{x:44.60337, y:5.461911, z:128.2844}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Wall_wood_grup3x.fbx'},
{name:'Rock_Group_01', position:{x:68.42479, y:3.511595, z:36.85332}, rotation:{x:0, y:-0.2584114, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:8.16, y:7.36, z:146.98}, rotation:{x:0, y:0.5605654, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:150.4944, y:5.492092, z:136.1636}, rotation:{x:0, y:-0.4168878, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:75.91, y:5.41, z:151.65}, rotation:{x:0, y:0.9920384, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_03', position:{x:84.96593, y:5.35, z:95.78958}, rotation:{x:0, y:0.6468362, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_07', position:{x:97.45078, y:3.046397, z:72.46632}, rotation:{x:0, y:-0.9132124, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_07.fbx'},
{name:'Rock_Group_02', position:{x:88.22, y:3.06, z:115.07}, rotation:{x:0, y:0.3724693, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:9.15, y:7.65, z:136.06}, rotation:{x:0, y:0.5863063, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_06', position:{x:90.8764, y:4.63, z:103.4426}, rotation:{x:0, y:0.6862054, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_01', position:{x:99.52806, y:3.69, z:8.442261}, rotation:{x:0, y:0.02172461, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:111.15, y:2.96, z:63.77}, rotation:{x:0, y:0.9998294, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_03', position:{x:62.19238, y:3.462217, z:89.03041}, rotation:{x:0, y:0.2772383, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_02', position:{x:125.51, y:3.07, z:60.59}, rotation:{x:0, y:0.9153609, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:10.19676, y:5.1, z:93.31288}, rotation:{x:0, y:0.6021104, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:57.97084, y:5.03, z:9.437744}, rotation:{x:0, y:-0.6667299, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:5.429676, y:7.17, z:132.4566}, rotation:{x:0, y:0.7938615, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:144.73, y:7.51, z:9.770004}, rotation:{x:0, y:-0.11105, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_06', position:{x:62.32117, y:4.990094, z:83.12626}, rotation:{x:0, y:0.5172848, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Rock_Group_02', position:{x:53.07, y:2.32, z:27.11}, rotation:{x:0, y:-0.371379, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:150.81, y:5.07, z:31.16}, rotation:{x:0, y:-0.9648454, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:152.14, y:5.08, z:144.75}, rotation:{x:0, y:-0.967824, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_02', position:{x:109.17, y:4.43, z:111.11}, rotation:{x:0, y:-0.905867, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:103.68, y:2.55, z:115.93}, rotation:{x:0, y:0.5414755, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:113.27, y:4.99, z:5.910004}, rotation:{x:0, y:-0.7570598, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Cube', position:{x:96.98, y:2.11, z:102.36}, rotation:{x:0.1956745, y:0.902506, z:-0.08129334}, scale:{x:3.651472, y:1, z:3.225871}, file:'Cube.fbx'},
{name:'_Directional_light_(RealTime)', position:{x:46.34441, y:5.59632, z:126.8435}, rotation:{x:0.09457744, y:-0.9282981, z:0.3575814}, scale:{x:1, y:1, z:1}, file:'_Directional_light_(RealTime).fbx'},
{name:'Rock_Group_02', position:{x:7.68, y:4.82, z:113.09}, rotation:{x:0, y:0.2391638, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_01', position:{x:79.32364, y:3.715662, z:73.33599}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_01.fbx'},
{name:'Rock_Group_01', position:{x:98.12, y:5.14, z:131.61}, rotation:{x:0, y:-0.4832908, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_02', position:{x:61.83057, y:4.155493, z:88.71022}, rotation:{x:0, y:0.2772383, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_02.fbx'},
{name:'Rock_Group_01', position:{x:35.67, y:5.41, z:151.65}, rotation:{x:0, y:0.9920384, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Wall_wood_grup3x', position:{x:31.37741, y:5.461911, z:115.0585}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Wall_wood_grup3x.fbx'},
{name:'Cube', position:{x:51.63, y:4.04, z:141.28}, rotation:{x:0.2795772, y:0.9601232, z:-1.401257E-07}, scale:{x:3.651472, y:1, z:6.586565}, file:'Cube.fbx'},
{name:'Rock_Group_01', position:{x:150.83, y:7.51, z:9.849998}, rotation:{x:0, y:-0.11105, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_02', position:{x:8.560001, y:7.12, z:138.96}, rotation:{x:0, y:0.2579734, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_02.fbx'},
{name:'Rock_Group_01', position:{x:49.97, y:5, z:39.85}, rotation:{x:0, y:-0.5787788, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_Group_01', position:{x:88.69, y:3.42, z:111.84}, rotation:{x:0, y:0.7436762, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
{name:'Rock_03', position:{x:88.0083, y:3.442217, z:101.5456}, rotation:{x:0, y:0.4291917, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Rock_Group_01', position:{x:126.77, y:3.41, z:45.47}, rotation:{x:0, y:-0.4517855, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_Group_01.fbx'},
